panel,series,age_s,estimate,ci_low,ci_high,n,events,state,interval_probability_column,interval_convention,interval_left_s,interval_right_s,interval_probability,pooled_or_crossfitted,fold_aggregation_rule,bootstrap_unit,n_bootstrap_replicates,supported_range_indicator,state_definition,conditioning_statement,prediction_type,model_name,model_estimate
C,age-only OOF,23.0,0.030690982332947318,,,2340.0,265.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",22.0,23.0,0.0921956459402052,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.030690982332947318
C,age-only OOF,24.0,0.02788959140174523,,,2074.0,225.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",23.0,24.0,0.0912773302858653,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.02788959140174523
C,age-only OOF,25.0,0.025367529602237024,,,1847.0,209.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",24.0,25.0,0.0904302168926858,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.025367529602237024
C,age-only OOF,26.0,0.023093423568983536,,,1635.0,194.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",25.0,26.0,0.0896463340700289,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.023093423568983536
C,age-only OOF,27.0,0.02103998273483744,,,1439.0,206.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",26.0,27.0,0.0889188572674017,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.02103998273483744
C,age-only OOF,28.0,0.01918337447399063,,,1232.0,154.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",27.0,28.0,0.0882419099029339,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.01918337447399063
C,age-only OOF,29.0,0.017502711280580143,,,1078.0,132.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",28.0,29.0,0.0876104042950932,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.017502711280580143
C,age-only OOF,30.0,0.015979626857472163,,,946.0,136.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",29.0,30.0,0.0870199135832113,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.015979626857472163
C,age-only OOF,31.0,0.014597923368137738,,,810.0,110.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",30.0,31.0,0.0864665678152762,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.014597923368137738
C,age-only OOF,32.0,0.013343276100291995,,,700.0,95.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",31.0,32.0,0.0859469690452141,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.013343276100291995
C,age-only OOF,33.0,0.012202984790069732,,,605.0,82.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",32.0,33.0,0.0854581215026578,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.012202984790069732
C,age-only OOF,34.0,0.011165763130352674,,,522.0,73.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",33.0,34.0,0.0849973738032604,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.011165763130352674
C,age-only OOF,35.0,0.010221559727754665,,,447.0,66.0,,age_only_baseline,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",34.0,35.0,0.0845623708451521,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age-only OOF,0.010221559727754665
C,age+order OOF,0.0,1.0,,,69802.0,,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",,,,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,1.0
C,age+order OOF,1.0,0.6209904196459536,,,69802.0,29165.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",0.0,1.0,0.3790095803540464,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.6209904196459536
C,age+order OOF,2.0,0.452685447838755,,,40619.0,7842.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",1.0,2.0,0.2710266800946054,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.452685447838755
C,age+order OOF,3.0,0.3610713059777441,,,32760.0,5421.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",2.0,3.0,0.2023792509752677,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.3610713059777441
C,age+order OOF,4.0,0.30031969084412713,,,27323.0,4003.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",3.0,4.0,0.1682537884562935,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.30031969084412713
C,age+order OOF,5.0,0.2556010772460157,,,23311.0,3218.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",4.0,5.0,0.1489033685151248,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.2556010772460157
C,age+order OOF,6.0,0.22063196598482432,,,20089.0,2698.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",5.0,6.0,0.1368112827925747,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.22063196598482432
C,age+order OOF,7.0,0.1922402268562414,,,17386.0,2227.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",6.0,7.0,0.1286837063788653,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.1922402268562414
C,age+order OOF,8.0,0.16857339992601877,,,15152.0,1983.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",7.0,8.0,0.12311068977213,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.16857339992601877
C,age+order OOF,9.0,0.1484958942604063,,,13165.0,1644.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",8.0,9.0,0.1191024543280483,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.1484958942604063
C,age+order OOF,10.0,0.1312211712285045,,,11516.0,1475.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",9.0,10.0,0.1163313175622782,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.1312211712285045
C,age+order OOF,11.0,0.11625127095919016,,,10039.0,1245.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",10.0,11.0,0.1140814407398194,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.11625127095919016
C,age+order OOF,12.0,0.10320612823566817,,,8789.0,1086.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",11.0,12.0,0.1122150546474582,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.10320612823566817
C,age+order OOF,13.0,0.09176331205633358,,,7702.0,946.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",12.0,13.0,0.1108734178381855,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.09176331205633358
C,age+order OOF,14.0,0.08169800065431186,,,6752.0,776.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",13.0,14.0,0.1096877518527515,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.08169800065431186
C,age+order OOF,15.0,0.07282123118380998,,,5974.0,695.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",14.0,15.0,0.1086534480575858,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.07282123118380998
C,age+order OOF,16.0,0.06499727228830245,,,5274.0,591.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",15.0,16.0,0.1074406291725401,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.06499727228830245
C,age+order OOF,17.0,0.05806717830512009,,,4679.0,526.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",16.0,17.0,0.1066213048517355,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.05806717830512009
C,age+order OOF,18.0,0.051923619174387994,,,4151.0,434.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",17.0,18.0,0.1058008897634069,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.051923619174387994
C,age+order OOF,19.0,0.04647564878272505,,,3717.0,384.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",18.0,19.0,0.1049227784636057,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.04647564878272505
C,age+order OOF,20.0,0.04162424600224455,,,3332.0,381.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",19.0,20.0,0.1043859076214503,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.04162424600224455
C,age+order OOF,21.0,0.03730634028374509,,,2946.0,316.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",20.0,21.0,0.1037353497830715,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.03730634028374509
C,age+order OOF,22.0,0.033451996640788975,,,2629.0,286.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",21.0,22.0,0.1033160479865002,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.033451996640788975
C,age+order OOF,23.0,0.03000406836862115,,,2340.0,265.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",22.0,23.0,0.1030709260553874,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.03000406836862115
C,age+order OOF,24.0,0.026914853153425015,,,2074.0,225.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",23.0,24.0,0.1029598778819907,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.026914853153425015
C,age+order OOF,25.0,0.02414098785326524,,,1847.0,209.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",24.0,25.0,0.1030607629307014,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.02414098785326524
C,age+order OOF,26.0,0.02164307935312185,,,1635.0,194.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",25.0,26.0,0.1034716771047764,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.02164307935312185
C,age+order OOF,27.0,0.019408397168433237,,,1439.0,206.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",26.0,27.0,0.1032515820982876,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.019408397168433237
C,age+order OOF,28.0,0.017400044504711804,,,1232.0,154.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",27.0,28.0,0.1034785431425485,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.017400044504711804
C,age+order OOF,29.0,0.015593520406444003,,,1078.0,132.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",28.0,29.0,0.1038229584860318,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.015593520406444003
C,age+order OOF,30.0,0.0139557635390699,,,946.0,136.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",29.0,30.0,0.1050280388703825,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.0139557635390699
C,age+order OOF,31.0,0.012495483630320514,,,810.0,110.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",30.0,31.0,0.1046363321262397,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.012495483630320514
C,age+order OOF,32.0,0.01119065458224527,,,700.0,95.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",31.0,32.0,0.1044240532562544,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.01119065458224527
C,age+order OOF,33.0,0.010013309697694784,,,605.0,82.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",32.0,33.0,0.1052078657148817,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.010013309697694784
C,age+order OOF,34.0,0.008961070918044973,,,522.0,73.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",33.0,34.0,0.1050840143186676,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.008961070918044973
C,age+order OOF,35.0,0.008012936170289758,,,447.0,66.0,,age_order_model_probability,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",34.0,35.0,0.1058059640891748,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,age+order OOF,0.008012936170289758
C,full OOF,0.0,1.0,,,69802.0,,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",,,,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,1.0
C,full OOF,1.0,0.6209904196453326,,,69802.0,29165.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",0.0,1.0,0.3790095803546673,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.6209904196453326
C,full OOF,2.0,0.4526854478378497,,,40619.0,7842.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",1.0,2.0,0.2710266800953343,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.4526854478378497
C,full OOF,3.0,0.361071305976661,,,32760.0,5421.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",2.0,3.0,0.2023792509760653,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.361071305976661
C,full OOF,4.0,0.30031969084292587,,,27323.0,4003.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",3.0,4.0,0.1682537884571253,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.30031969084292587
C,full OOF,5.0,0.2556010772447377,,,23311.0,3218.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",4.0,5.0,0.1489033685159759,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.2556010772447377
C,full OOF,6.0,0.22063196598350052,,,20089.0,2698.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",5.0,6.0,0.1368112827934379,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.22063196598350052
C,full OOF,7.0,0.1922402268548957,,,17386.0,2227.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",6.0,7.0,0.1286837063797366,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.1922402268548957
C,full OOF,8.0,0.16857339992467016,,,15152.0,1983.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",7.0,8.0,0.1231106897730069,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.16857339992467016
C,full OOF,9.0,0.1484958942590698,,,13165.0,1644.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",8.0,9.0,0.1191024543289292,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.1484958942590698
C,full OOF,10.0,0.13122117122719226,,,11516.0,1475.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",9.0,10.0,0.1163313175631618,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.13122117122719226
